Line list produced by PGOPHER 11.0.138 10 Dec 2020 18:41  64 bit (fpc 3.3.1 x86_64-Darwin),11000138
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
I(DOH)-,Excited,7,A,4,Ground,8,A,4,3683.18169254062,2.23365472874966E-11,3757.61827797878,74.4365854381505,0.0000968887005043018,0.303651015002704,0,"qP2,7(8)",Excited Free OH  7  2  6 - Ground v=0  8  2  7
I(DOH)-,Excited,7,A,5,Ground,8,A,5,3683.18170778798,2.23362963548326E-11,3757.61837178705,74.4366639990664,0.0000968887071824141,0.303651039703129,0,"qP2,6(8)",Excited Free OH  7  2  5 - Ground v=0  8  2  6
I(DOH)-,Excited,29,A,3,Ground,30,A,3,3683.19672979979,3.94452209581277E-12,3779.31197738472,96.1152475849347,0.000387122918663583,0.308457302400616,0,"qP1,29(30)",Excited Free OH 29  1 28 - Ground v=0 30  1 29
I(DOH)-,Excited,24,A,2,Ground,25,A,2,3683.19920581692,1.15474187045738E-10,3754.57449164639,71.3752858294702,0.00032244512943233,0.309356183664073,0,"qP1,25(25)",Excited Free OH 24  1 24 - Ground v=0 25  1 25
I(DOH)-,Excited,28,A,3,Ground,29,A,3,3683.24113079196,7.93941802097254E-12,3774.25835847415,91.0172276821925,0.000374189785446855,0.308624900515431,0,"qP1,28(29)",Excited Free OH 28  1 27 - Ground v=0 29  1 28
I(DOH)-,Excited,23,A,2,Ground,24,A,2,3683.28908481295,2.02116626307969E-10,3750.48890754939,67.1998227364397,0.000309505195242364,0.309599990557954,0,"qP1,24(24)",Excited Free OH 23  1 23 - Ground v=0 24  1 24
I(DOH)-,Excited,27,A,3,Ground,28,A,3,3683.28983711272,1.55756374689334E-11,3769.37895184686,86.0891147341425,0.000361255562720239,0.308804039816752,0,"qP1,27(28)",Excited Free OH 27  1 26 - Ground v=0 28  1 27
I(DOH)-,Excited,6,A,4,Ground,7,A,4,3683.32371131159,2.32430539275691E-11,3756.41239644539,73.0886851338011,0.0000830474578698092,0.300348932259534,0,"qP2,6(7)",Excited Free OH  6  2  5 - Ground v=0  7  2  6
I(DOH)-,Excited,6,A,5,Ground,7,A,5,3683.32371629076,2.32428977069524E-11,3756.41244856113,73.0887322703703,0.000083047462911097,0.300348951709872,0,"qP2,5(7)",Excited Free OH  6  2  4 - Ground v=0  7  2  5
I(DOH)-,Excited,26,A,3,Ground,27,A,3,3683.34285135792,2.97801963167792E-11,3764.67376287198,81.3309115140654,0.000348320135793837,0.30899580500629,0,"qP1,26(27)",Excited Free OH 26  1 25 - Ground v=0 27  1 26
I(DOH)-,Excited,22,A,2,Ground,23,A,2,3683.38216300146,3.44763714140205E-10,3746.57352301286,63.1913600114062,0.00029656337422996,0.309862326934975,0,"qP1,23(23)",Excited Free OH 22  1 22 - Ground v=0 23  1 23
I(DOH)-,Excited,25,A,3,Ground,26,A,3,3683.40017602058,5.54869898500895E-11,3760.14279671618,76.7426206955971,0.000335383371598917,0.309201433817743,0,"qP1,25(26)",Excited Free OH 25  1 24 - Ground v=0 26  1 25
I(DOH)-,Excited,24,A,3,Ground,25,A,3,3683.46181349165,1.00736977971986E-10,3755.7860583448,72.3242448531526,0.000322445115073544,0.309422344774955,0,"qP1,24(25)",Excited Free OH 24  1 23 - Ground v=0 25  1 24
I(DOH)-,Excited,5,A,5,Ground,6,A,5,3683.46951068391,2.28492443173557E-11,3755.37880814727,71.9092974633608,0.0000688986351528328,0.294518518512205,0,"qP2,4(6)",Excited Free OH  5  2  3 - Ground v=0  6  2  4
I(DOH)-,Excited,5,A,4,Ground,6,A,4,3683.46951081302,2.28493293295658E-11,3755.37878208939,71.9092712763706,0.0000688986319035289,0.294518504653493,0,"qP2,5(6)",Excited Free OH  5  2  4 - Ground v=0  6  2  5
I(DOH)-,Excited,21,A,2,Ground,22,A,2,3683.47844236665,5.73026524843745E-10,3742.82834223127,59.3498998646209,0.000283619412941082,0.310145390530396,0,"qP1,22(22)",Excited Free OH 21  1 21 - Ground v=0 22  1 22
I(DOH)-,Excited,32,A,1,Ground,33,A,1,3683.49287937133,5.47827684906869E-12,3777.9951258908,94.5022465194698,0.000426294405775902,0.308389239588797,0,"qP0,33(33)",Excited Free OH 32  0 32 - Ground v=0 33  0 33
I(DOH)-,Excited,23,A,3,Ground,24,A,3,3683.52776606071,1.78183375433905E-10,3751.60355252304,68.0757864623357,0.000309505184641424,0.309660171127834,0,"qP1,23(24)",Excited Free OH 23  1 22 - Ground v=0 24  1 23
I(DOH)-,Excited,31,A,1,Ground,32,A,1,3683.54218020217,1.18186296589826E-11,3772.48655666058,88.9443764584116,0.000413378306885127,0.308551391962466,0,"qP0,32(32)",Excited Free OH 31  0 31 - Ground v=0 32  0 32
I(DOH)-,Excited,20,A,2,Ground,21,A,2,3683.57792480682,9.27861429696483E-10,3739.25336922374,55.6754444169243,0.000270673009130167,0.310451751678904,0,"qP1,21(21)",Excited Free OH 20  1 20 - Ground v=0 21  1 21
I(DOH)-,Excited,30,A,1,Ground,31,A,1,3683.59509128347,2.48628012006788E-11,3767.14988847079,83.5547971873181,0.000400461909701709,0.308724055812567,0,"qP0,31(31)",Excited Free OH 30  0 30 - Ground v=0 31  0 31
I(DOH)-,Excited,22,A,3,Ground,23,A,3,3683.59803591667,3.07019107098654E-10,3747.595283817,63.9972479003318,0.000296563366508108,0.309916802599049,0,"qP1,22(23)",Excited Free OH 22  1 21 - Ground v=0 23  1 22
I(DOH)-,Excited,4,A,5,Ground,5,A,5,3683.61908942713,2.08109198899873E-11,3754.51744682293,70.8983573958062,0.000054257674489564,0.2835086058888,0,"qP2,3(5)",Excited Free OH  4  2  2 - Ground v=0  5  2  3
I(DOH)-,Excited,4,A,4,Ground,5,A,4,3683.61909135296,2.08109584244408E-11,3754.51743565527,70.8983443023088,0.0000542576727414908,0.283508597199386,0,"qP2,4(5)",Excited Free OH  4  2  3 - Ground v=0  5  2  4
I(DOH)-,Excited,29,A,1,Ground,30,A,1,3683.6516236359,5.09992995292796E-11,3761.98514427824,78.3335206423404,0.000387545242908969,0.30890823494239,0,"qP0,30(30)",Excited Free OH 29  0 29 - Ground v=0 30  0 30
I(DOH)-,Excited,21,A,3,Ground,22,A,3,3683.67262514845,5.15246277676049E-10,3743.76125659474,60.0886314462864,0.000283619407398307,0.310194437072142,0,"qP1,21(22)",Excited Free OH 21  1 20 - Ground v=0 22  1 21
I(DOH)-,Excited,19,A,2,Ground,20,A,2,3683.68061213371,1.46337837181366E-9,3735.84860783311,52.1679956994052,0.00025772379960921,0.310784434171951,0,"qP1,20(20)",Excited Free OH 19  1 19 - Ground v=0 20  1 20
I(DOH)-,Excited,28,A,1,Ground,29,A,1,3683.71178792309,1.01994842519187E-10,3756.99234631376,73.2805583906649,0.000374628333327936,0.309105072026049,0,"qP0,29(29)",Excited Free OH 28  0 28 - Ground v=0 29  0 29
I(DOH)-,Excited,20,A,3,Ground,21,A,3,3683.75153574562,8.42048508968823E-10,3740.10147502729,56.3499392816679,0.000270673005214803,0.310495645018459,0,"qP1,20(21)",Excited Free OH 20  1 19 - Ground v=0 21  1 20
I(DOH)-,Excited,3,A,5,Ground,4,A,5,3683.7724512888,1.67804572486174E-11,3753.82836148602,70.0559101972151,0.0000387554813235368,0.260397564227647,0,"qP2,2(4)",Excited Free OH  3  2  1 - Ground v=0  4  2  2
I(DOH)-,Excited,3,A,4,Ground,4,A,4,3683.77245317775,1.67804704821282E-11,3753.82835776346,70.0559045857157,0.0000387554805971227,0.260397559747456,0,"qP2,3(4)",Excited Free OH  3  2  2 - Ground v=0  4  2  3
I(DOH)-,Excited,27,A,1,Ground,28,A,1,3683.77559445003,1.98864599299155E-10,3752.17151607993,68.3959216298942,0.000361711205970323,0.309315873917972,0,"qP0,28(28)",Excited Free OH 27  0 27 - Ground v=0 28  0 28
I(DOH)-,Excited,18,A,2,Ground,19,A,2,3683.786506072,2.2474551340728E-9,3732.61406172507,48.8275556530736,0.000244771344257835,0.311147017448658,0,"qP1,19(19)",Excited Free OH 18  1 18 - Ground v=0 19  1 19
I(DOH)-,Excited,19,A,3,Ground,20,A,3,3683.83476959897,1.33980636880037E-9,3736.61594308958,52.7811734906147,0.000257723796891595,0.31082345035673,0,"qP1,19(20)",Excited Free OH 19  1 18 - Ground v=0 20  1 19
I(DOH)-,Excited,26,A,1,Ground,27,A,1,3683.8430531615,3.77975594180347E-10,3747.52267434899,63.6796211874844,0.000348793884093444,0.309542142694619,0,"qP0,27(27)",Excited Free OH 26  0 26 - Ground v=0 27  0 27
I(DOH)-,Excited,17,A,2,Ground,18,A,2,3683.89560825872,3.36019776949481E-9,3729.54973438727,45.6541261285487,0.000231815104701333,0.311543766643068,0,"qP1,18(18)",Excited Free OH 17  1 17 - Ground v=0 18  1 18
I(DOH)-,Excited,25,A,1,Ground,26,A,1,3683.91417364071,7.00252322584312E-10,3743.04584116095,59.1316675202373,0.000335876389256874,0.309785614001832,0,"qP0,26(26)",Excited Free OH 25  0 25 - Ground v=0 26  0 26
I(DOH)-,Excited,18,A,3,Ground,19,A,3,3683.92232850111,2.07503494564699E-9,3733.30466456138,49.3823360602675,0.000244771342407644,0.311181432646338,0,"qP1,18(19)",Excited Free OH 18  1 17 - Ground v=0 19  1 18
I(DOH)-,Excited,2,A,5,Ground,3,A,5,3683.92959534598,1.02717303073422E-11,3753.31154965482,69.3819543088411,0.0000215308227686147,0.202557357209644,0,"qP2,1(3)",Excited Free OH  2  2  0 - Ground v=0  3  2  1
I(DOH)-,Excited,2,A,4,Ground,3,A,4,3683.92959647197,1.02717329838677E-11,3753.31154891031,69.3819524383412,0.0000215308225845,0.202557355663267,0,"qP2,2(3)",Excited Free OH  2  2  1 - Ground v=0  3  2  2
I(DOH)-,Excited,24,A,1,Ground,25,A,1,3683.98896510809,1.26439416937264E-9,3738.74103582193,54.752070713843,0.000322958741380678,0.310048304794905,0,"qP0,25(25)",Excited Free OH 24  0 24 - Ground v=0 25  0 25
I(DOH)-,Excited,16,A,2,Ground,17,A,2,3684.00792024279,4.88917139993622E-9,3726.65562912855,42.6477088857615,0.000218854415461036,0.311979799169601,0,"qP1,17(17)",Excited Free OH 16  1 16 - Ground v=0 17  1 17
I(DOH)-,Excited,17,A,3,Ground,18,A,3,3684.01421414704,3.12727275788532E-9,3730.16764302813,46.1534288810857,0.000231815103468238,0.311573857137174,0,"qP1,17(18)",Excited Free OH 17  1 16 - Ground v=0 18  1 17
I(DOH)-,Excited,23,A,1,Ground,24,A,1,3684.06743642014,2.22481772913629E-9,3734.60827690261,50.5408404824691,0.000310040958805052,0.310332573269099,0,"qP0,24(24)",Excited Free OH 23  0 23 - Ground v=0 24  0 24
I(DOH)-,Excited,16,A,3,Ground,17,A,3,3684.11042813462,4.5847987880958E-9,3727.20488188177,43.0944537471495,0.000218854414658341,0.312005841358004,0,"qP1,16(17)",Excited Free OH 16  1 15 - Ground v=0 17  1 16
I(DOH)-,Excited,15,A,2,Ground,16,A,2,3684.12344348448,6.92042630048791E-9,3723.93174907816,39.8083055936717,0.000205888444283606,0.312461299340294,0,"qP1,16(16)",Excited Free OH 15  1 15 - Ground v=0 16  1 16
I(DOH)-,Excited,22,A,1,Ground,23,A,1,3684.14959606854,3.8144386091234E-9,3730.64758223693,46.497986168394,0.000297123058351205,0.310641194772952,0,"qP0,23(23)",Excited Free OH 22  0 22 - Ground v=0 23  0 23
I(DOH)-,Excited,15,A,3,Ground,16,A,3,3684.21097196512,6.53611247899649E-9,3724.41638432156,40.2054123564455,0.000205888443774542,0.312483569737178,0,"qP1,15(16)",Excited Free OH 15  1 14 - Ground v=0 16  1 15
I(DOH)-,Excited,21,A,1,Ground,22,A,1,3684.23545217921,6.37123173232496E-9,3726.85896892089,42.6235167416809,0.000284205055383356,0.31097745890797,0,"qP0,22(22)",Excited Free OH 21  0 21 - Ground v=0 22  0 22
I(DOH)-,Excited,14,A,2,Ground,15,A,2,3684.24217935503,9.52476666532143E-9,3721.37809718503,37.1359178299999,0.000192916136599303,0.312995795993932,0,"qP1,15(15)",Excited Free OH 14  1 14 - Ground v=0 15  1 15
I(DOH)-,Excited,14,A,3,Ground,15,A,3,3684.31584704362,9.05649642790415E-9,3721.80215335476,37.486306311138,0.000192916136285669,0.313014571236009,0,"qP1,14(15)",Excited Free OH 14  1 13 - Ground v=0 15  1 14
I(DOH)-,Excited,20,A,1,Ground,21,A,1,3684.32501251161,1.03656309470497E-8,3723.2424533115,38.9174407998887,0.000271286963871708,0.311345295048883,0,"qP0,21(21)",Excited Free OH 20  0 20 - Ground v=0 21  0 21
I(DOH)-,Excited,13,A,2,Ground,14,A,2,3684.36412913612,1.27395177190588E-8,3718.99467621709,34.6305470809738,0.000179936136173642,0.313592521956672,0,"qP1,14(14)",Excited Free OH 13  1 13 - Ground v=0 14  1 14
I(DOH)-,Excited,19,A,1,Ground,20,A,1,3684.41828445803,1.6423263657127E-8,3719.79805102585,35.3797665678177,0.000258368796456264,0.311749436486581,0,"qP0,20(20)",Excited Free OH 19  0 19 - Ground v=0 20  0 20
I(DOH)-,Excited,13,A,3,Ground,14,A,3,3684.42505467951,1.2189773068904E-8,3719.36219179733,34.9371371178247,0.000179936135986517,0.313608078814954,0,"qP1,13(14)",Excited Free OH 13  1 12 - Ground v=0 14  1 13
I(DOH)-,Excited,2,A,4,Ground,2,A,5,3684.43506042663,2.20931567703869E-11,3753.31154891031,68.8764884836853,0.0000430616449333832,0.405281486711138,0,"qQ2,0(2)",Excited Free OH  2  2  1 - Ground v=0  2  2  0
I(DOH)-,Excited,2,A,5,Ground,2,A,4,3684.43506154524,2.20931578301586E-11,3753.31154965482,68.8764881095853,0.0000430616446812005,0.405281484706816,0,"qQ2,1(2)",Excited Free OH  2  2  0 - Ground v=0  2  2  1
I(DOH)-,Excited,3,A,4,Ground,3,A,5,3684.44640345462,1.43804219138882E-11,3753.82835776346,69.3819543088411,0.0000301431507936413,0.202642610496404,0,"qQ2,1(3)",Excited Free OH  3  2  2 - Ground v=0  3  2  1
I(DOH)-,Excited,3,A,5,Ground,3,A,4,3684.44640904768,1.43804253629122E-11,3753.82836148602,69.3819524383412,0.0000301431499110019,0.202642605485552,0,"qQ2,2(3)",Excited Free OH  3  2  1 - Ground v=0  3  2  2
I(DOH)-,Excited,4,A,4,Ground,4,A,5,3684.46152545805,1.00682733867426E-11,3754.51743565527,70.0559101972151,0.0000232532865713367,0.121587057178334,0,"qQ2,2(4)",Excited Free OH  4  2  3 - Ground v=0  4  2  2
I(DOH)-,Excited,4,A,5,Ground,4,A,4,3684.46154223722,1.00682806311179E-11,3754.51744682293,70.0559045857157,0.000023253284528658,0.121587048158687,0,"qQ2,3(4)",Excited Free OH  4  2  2 - Ground v=0  4  2  3
I(DOH)-,Excited,5,A,4,Ground,5,A,5,3684.48042469358,7.26730386226922E-12,3755.37878208939,70.8983573958062,0.0000189471205242333,0.0810592774847178,0,"qQ2,3(5)",Excited Free OH  5  2  4 - Ground v=0  5  2  3
I(DOH)-,Excited,5,A,5,Ground,5,A,4,3684.48046384496,7.26731606329227E-12,3755.37880814727,70.8983443023088,0.0000189471166406257,0.0810592634539406,0,"qQ2,4(5)",Excited Free OH  5  2  3 - Ground v=0  5  2  4
I(DOH)-,Excited,12,A,2,Ground,13,A,2,3684.48929401957,1.654721728155E-8,3716.78148876066,32.2921947410902,0.000166946669133427,0.31426287699136,0,"qP1,13(13)",Excited Free OH 12  1 12 - Ground v=0 13  1 13
I(DOH)-,Excited,6,A,4,Ground,6,A,5,3684.50309898203,5.30428680069238E-12,3756.41239644539,71.9092974633608,0.0000159943198099247,0.0579005430520002,0,"qQ2,4(6)",Excited Free OH  6  2  5 - Ground v=0  6  2  4
I(DOH)-,Excited,6,A,5,Ground,6,A,4,3684.50317728476,5.30430461136302E-12,3756.41244856113,71.9092712763706,0.000015994313253195,0.0579005230076758,0,"qQ2,5(6)",Excited Free OH  6  2  4 - Ground v=0  6  2  5
I(DOH)-,Excited,18,A,1,Ground,19,A,1,3684.51527504306,2.53345330597194E-8,3716.52577694035,32.0105018972875,0.000245450564511402,0.312195637807578,0,"qP0,19(19)",Excited Free OH 18  0 18 - Ground v=0 19  0 19
I(DOH)-,Excited,7,A,4,Ground,7,A,5,3684.5295457084,3.87381369975249E-12,3757.61827797878,73.0887322703703,0.0000138412345831761,0.04342633074378,0,"qQ2,5(7)",Excited Free OH  7  2  6 - Ground v=0  7  2  5
I(DOH)-,Excited,7,A,5,Ground,7,A,4,3684.52968665325,3.87383711318408E-12,3757.61837178705,73.0886851338011,0.000013841224369835,0.0434263036834005,0,"qQ2,6(7)",Excited Free OH  7  2  5 - Ground v=0  7  2  6
I(DOH)-,Excited,12,A,3,Ground,13,A,3,3684.53859608684,1.59265574923709E-8,3717.09650227462,32.5579061877776,0.000166946669025672,0.314275492390504,0,"qP1,12(13)",Excited Free OH 12  1 11 - Ground v=0 13  1 12
I(DOH)-,Excited,17,A,1,Ground,18,A,1,3684.61599092307,3.8039779837934E-8,3713.42564519001,28.8096542669427,0.000232532278211079,0.312690966804451,0,"qP0,18(18)",Excited Free OH 17  0 17 - Ground v=0 18  0 18
I(DOH)-,Excited,11,A,2,Ground,12,A,2,3684.6176751069,2.08540390686957E-8,3714.73853721979,30.1208621128906,0.000153945370002096,0.315021013445176,0,"qP1,12(12)",Excited Free OH 11  1 11 - Ground v=0 12  1 12
I(DOH)-,Excited,11,A,3,Ground,12,A,3,3684.65647238473,2.01817577372641E-8,3715.0050872219,30.3486148371682,0.000153945369942415,0.315030964493736,0,"qP1,11(12)",Excited Free OH 11  1 10 - Ground v=0 12  1 11
I(DOH)-,Excited,16,A,1,Ground,17,A,1,3684.72043838578,5.55771807913367E-8,3710.49766916787,25.7772307820857,0.000219613946594588,0.313244202536345,0,"qP0,17(17)",Excited Free OH 16  0 16 - Ground v=0 17  0 17
I(DOH)-,Excited,10,A,2,Ground,11,A,2,3684.74927340902,2.54720530657569E-8,3712.86582381577,28.1165504067525,0.000140929012841165,0.315884543566101,0,"qP1,11(11)",Excited Free OH 10  1 10 - Ground v=0 11  1 11
I(DOH)-,Excited,10,A,3,Ground,11,A,3,3684.77868459771,2.47754852228558E-8,3713.08794888499,28.309264287278,0.000140929012809471,0.315892107603266,0,"qP1,10(11)",Excited Free OH 10  1  9 - Ground v=0 11  1 10
I(DOH)-,Excited,15,A,1,Ground,16,A,1,3684.82862334993,7.89814637102283E-8,3707.74186152446,22.9132381745332,0.000206695577632784,0.313866387478142,0,"qP0,16(16)",Excited Free OH 15  0 15 - Ground v=0 16  0 16
I(DOH)-,Excited,9,A,2,Ground,10,A,2,3684.88408984588,3.01102361085488E-8,3711.16335058657,26.2792607406953,0.000127893081071916,0.316875293353952,0,"qP1,10(10)",Excited Free OH  9  1  9 - Ground v=0 10  1 10
I(DOH)-,Excited,9,A,3,Ground,10,A,3,3684.90523365605,2.94224843993318E-8,3711.34508932075,26.4398556646936,0.000127893081055816,0.31688074802254,0,"qP1,9(10)",Excited Free OH  9  1  8 - Ground v=0 10  1  9
I(DOH)-,Excited,14,A,1,Ground,15,A,1,3684.94055136494,1.09126234258216E-7,3705.15823416743,20.217682802494,0.000193777178294695,0.314571608145811,0,"qP0,15(15)",Excited Free OH 14  0 14 - Ground v=0 15  0 15
I(DOH)-,Excited,3,A,4,Ground,2,A,4,3684.95186965388,1.10465790402142E-11,3753.82835776346,68.8764881095853,0.0000215308225845,0.144804306148995,0,"qR2,1(2)",Excited Free OH  3  2  2 - Ground v=0  2  2  1
I(DOH)-,Excited,3,A,5,Ground,2,A,5,3684.95187300233,1.10465782813287E-11,3753.82836148602,68.8764884836853,0.0000215308222642493,0.144804304389912,0,"qR2,0(2)",Excited Free OH  3  2  1 - Ground v=0  2  2  0
I(DOH)-,Excited,8,A,2,Ground,9,A,2,3685.02212524621,3.43790233406915E-8,3709.63111938641,24.6089941402006,0.000114831050506344,0.318019793389291,0,"qP1,9(9)",Excited Free OH  8  1  8 - Ground v=0  9  1  9
I(DOH)-,Excited,8,A,3,Ground,9,A,3,3685.03612039604,3.37351951550677E-8,3709.77651039752,24.7403900014873,0.000114831050498529,0.318023416752861,0,"qP1,8(9)",Excited Free OH  8  1  7 - Ground v=0  9  1  8
I(DOH)-,Excited,13,A,1,Ground,14,A,1,3685.05622761069,1.46512069338796E-7,3702.74679826115,17.690570650466,0.000180858754614469,0.315378122666945,0,"qP0,14(14)",Excited Free OH 13  0 13 - Ground v=0 14  0 14
I(DOH)-,Excited,4,A,4,Ground,3,A,4,3685.13548321693,1.84891193166617E-11,3754.51743565527,69.3819524383412,0.0000387554805382801,0.202756333784711,0,"qR2,2(3)",Excited Free OH  4  2  3 - Ground v=0  3  2  2
I(DOH)-,Excited,4,A,5,Ground,3,A,5,3685.13549251409,1.84891136045816E-11,3754.51744682293,69.3819543088411,0.000038755478995051,0.20275632724562,0,"qR2,1(3)",Excited Free OH  4  2  2 - Ground v=0  3  2  1
I(DOH)-,Excited,7,A,2,Ground,8,A,2,3685.16338034723,3.78117838877865E-8,3708.26913188528,23.1057515380482,0.000101733134645353,0.31934847262652,0,"qP1,8(8)",Excited Free OH  7  1  7 - Ground v=0  8  1  8
I(DOH)-,Excited,7,A,3,Ground,8,A,3,3685.17134556024,3.7244223155123E-8,3708.38221379562,23.2108682353814,0.000101733134641727,0.319350543365204,0,"qP1,7(8)",Excited Free OH  7  1  6 - Ground v=0  8  1  7
I(DOH)-,Excited,12,A,1,Ground,13,A,1,3685.1756568973,1.91016363704892E-7,3700.50756422645,15.3319073291504,0.000167940311758576,0.316310029585686,0,"qP0,13(13)",Excited Free OH 12  0 12 - Ground v=0 13  0 13
I(DOH)-,Excited,11,A,1,Ground,12,A,1,3685.29884366497,2.41637534821528E-7,3698.44054174035,13.1416980753809,0.000155021854093242,0.317399807348964,0,"qP0,12(12)",Excited Free OH 11  0 11 - Ground v=0 12  0 12
I(DOH)-,Excited,6,A,2,Ground,7,A,2,3685.30785579444,3.9903753912065E-8,3707.0773895686,21.7695337741666,0.000088583954511365,0.320890208690298,0,"qP1,7(7)",Excited Free OH  6  1  6 - Ground v=0  7  1  7
I(DOH)-,Excited,6,A,3,Ground,7,A,3,3685.31090979777,3.94371131732728E-8,3707.16220100767,21.8512912098992,0.0000885839545097581,0.320891006447337,0,"qP1,6(7)",Excited Free OH  6  1  5 - Ground v=0  7  1  6
I(DOH)-,Excited,5,A,4,Ground,4,A,4,3685.32287750367,2.34926585321593E-11,3755.37878208939,70.0559045857157,0.0000542576725061203,0.232283595326316,0,"qR2,3(4)",Excited Free OH  5  2  4 - Ground v=0  4  2  3
I(DOH)-,Excited,5,A,5,Ground,4,A,5,3685.32289795005,2.34926375701918E-11,3755.37880814727,70.0559101972151,0.0000542576678991988,0.232283579469701,0,"qR2,2(4)",Excited Free OH  5  2  3 - Ground v=0  4  2  2
I(DOH)-,Excited,10,A,1,Ground,11,A,1,3685.42579198384,2.96282186154944E-7,3696.54573973591,11.1199477520659,0.000142103385252043,0.318692304928142,0,"qP0,11(11)",Excited Free OH 10  0 10 - Ground v=0 11  0 11
I(DOH)-,Excited,5,A,3,Ground,6,A,3,3685.45481366446,3.9811925421377E-8,3706.11647333896,20.6616596744991,0.0000753578783047177,0.322650754497081,0,"qP1,5(6)",Excited Free OH  5  1  4 - Ground v=0  6  1  5
I(DOH)-,Excited,5,A,2,Ground,6,A,2,3685.45555214138,4.0164712215563E-8,3706.05589373688,20.6003415954978,0.00007535787830539,0.322650948454461,0,"qP1,6(6)",Excited Free OH  5  1  5 - Ground v=0  6  1  6
I(DOH)-,Excited,6,A,4,Ground,5,A,4,3685.51405214308,2.64266135829511E-11,3756.41239644539,70.8983443023088,0.0000688986312982904,0.249623168714333,0,"qR2,4(5)",Excited Free OH  6  2  5 - Ground v=0  5  2  4
I(DOH)-,Excited,6,A,5,Ground,5,A,5,3685.51409116533,2.64265596285299E-11,3756.41244856113,70.8983573958062,0.0000688986204254088,0.249623137250375,0,"qR2,3(5)",Excited Free OH  6  2  4 - Ground v=0  5  2  3
I(DOH)-,Excited,9,A,1,Ground,10,A,1,3685.5565055539,3.51654402906381E-7,3694.82316640204,9.26666084814255,0.000129184908203642,0.320251252833673,0,"qP0,10(10)",Excited Free OH  9  0  9 - Ground v=0 10  0 10
I(DOH)-,Excited,4,A,3,Ground,5,A,3,3685.60305762307,3.79361243137196E-8,3705.24503190776,19.641974284695,0.0000620087686424376,0.32453363321858,0,"qP1,4(5)",Excited Free OH  4  1  3 - Ground v=0  5  1  4
I(DOH)-,Excited,4,A,2,Ground,5,A,2,3685.6064698495,3.81759391390973E-8,3705.20464550538,19.5981756558784,0.0000620087686426926,0.324534534605589,0,"qP1,5(5)",Excited Free OH  4  1  4 - Ground v=0  5  1  5
I(DOH)-,Excited,8,A,1,Ground,9,A,1,3685.69098770489,4.03306311404125E-7,3693.27282918343,7.58184147854046,0.000116266425319629,0.322170370140443,0,"qP0,9(9)",Excited Free OH  8  0  8 - Ground v=0  9  0  9
I(DOH)-,Excited,7,A,4,Ground,6,A,4,3685.7090067024,2.75416018230442E-11,3757.61827797878,71.9092712763706,0.0000830474566088958,0.260808441772012,0,"qR2,5(6)",Excited Free OH  7  2  6 - Ground v=0  6  2  5
I(DOH)-,Excited,7,A,5,Ground,6,A,5,3685.70907432369,2.75414906936827E-11,3757.61837178705,71.9092974633608,0.0000830474344146182,0.260808386426508,0,"qR2,4(6)",Excited Free OH  7  2  5 - Ground v=0  6  2  4
I(DOH)-,Excited,3,A,3,Ground,4,A,3,3685.75564204341,3.34918514111875E-8,3704.54787764557,18.7922356021614,0.0000484443506294122,0.326022933755424,0,"qP1,3(4)",Excited Free OH  3  1  2 - Ground v=0  4  1  3
I(DOH)-,Excited,3,A,2,Ground,4,A,2,3685.76060928793,3.36328498948701E-8,3704.52364580387,18.7630365159342,0.0000484443506294913,0.326024251888223,0,"qP1,4(4)",Excited Free OH  3  1  3 - Ground v=0  4  1  4
I(DOH)-,Excited,7,A,1,Ground,8,A,1,3685.82924139625,4.45894340763054E-7,3691.89473478041,6.06549338415346,0.000103347938442432,0.324593357133704,0,"qP0,8(8)",Excited Free OH  7  0  7 - Ground v=0  8  0  8
I(DOH)-,Excited,8,A,4,Ground,7,A,4,3685.90774068714,2.71168955056226E-11,3758.99642582094,73.0886851338011,0.0000968886981926276,0.268522706683277,0,"qR2,6(7)",Excited Free OH  8  2  7 - Ground v=0  7  2  6
I(DOH)-,Excited,8,A,5,Ground,7,A,5,3685.90784989756,2.71167001317881E-11,3758.99658216793,73.0887322703703,0.0000968886572087097,0.268522616966489,0,"qR2,5(7)",Excited Free OH  8  2  6 - Ground v=0  7  2  5
I(DOH)-,Excited,2,A,3,Ground,3,A,3,3685.91256720251,2.6263559634356E-8,3704.02501129733,18.1124440948227,0.0000344493160762883,0.324615402686506,0,"qP1,2(3)",Excited Free OH  2  1  1 - Ground v=0  3  1  2
I(DOH)-,Excited,2,A,2,Ground,3,A,2,3685.91797073345,2.63298445976259E-8,3704.01289537644,18.0949246429905,0.0000344493160763034,0.324616830342821,0,"qP1,3(3)",Excited Free OH  2  1  2 - Ground v=0  3  1  3
I(DOH)-,Excited,6,A,1,Ground,7,A,1,3685.9712692171,4.73655173107217E-7,3690.68888914892,4.71761993181863,0.0000904294489532933,0.327752342705413,0,"qP0,7(7)",Excited Free OH  6  0  6 - Ground v=0  7  0  7
I(DOH)-,Excited,1,A,3,Ground,2,A,3,3686.07383328467,1.58976840239978E-8,3703.6764334216,17.6026001369288,0.00001937774032605,0.304366887032423,0,"qP1,1(2)",Excited Free OH  1  1  0 - Ground v=0  2  1  1
