-180,4275.320915
-175,4275.320915
-170,4275.400781
-165,4275.483809
-160,4275.571533
-155,4275.674839
-150,4275.812757
-145,4275.953111
-140,4276.12913
-135,4276.539504
-130,4281.180514
-125,4323.240062
-120,4601.730061
-115,4283.641747
-110,3924.584037
-105,3535.176958
-100,3125.185398
-95,2705.015372
-90,2285.817378
-85,1879.148993
-80,1496.433322
-75,1148.043243
-70,841.6492394
-65,581.2745448
-60,368.7248648
-55,205.2393092
-50,91.15690066
-45,24.537593
-40,0
-35,9.190170973
-30,42.51728401
-25,90.63332198
-20,144.8800546
-15,197.3531687
-10,240.9922095
-5,269.9066095
0,269.9066095
5,269.9066095
10,240.9922095
15,197.3531687
20,144.8800546
25,90.63332198
30,42.51728401
35,9.190170973
40,0
45,24.537593
50,91.15690066
55,205.2393092
60,368.7248648
65,581.2745448
70,841.6492394
75,1148.043243
80,1496.433322
85,1879.148993
90,2285.817378
95,2705.015372
100,3125.185398
105,3535.176958
110,3924.584037
115,4283.641747
120,4601.730061
125,4323.240062
130,4281.180514
135,4276.539504
140,4276.12913
145,4275.953111
150,4275.812757
155,4275.674839
160,4275.571533
165,4275.483809
170,4275.400781
175,4275.320915
180,4275.320915
